소분류,세부분류,업체명,주소,전화번호,사업자등록일,업데이트일,정제주소
일반음식점,한식,명품한우식당,"인천광역시 서구 솔빛로 13, 401동 110호,111호 (청라동, 청라 동양엔파트) ", ,2025-06-09,2025-06-12 04:12:36,인천광역시 서구 솔빛로 13/401동 110호/111호 (청라동 청라 동양엔파트)
일반음식점,한식,호수식당,"인천광역시 중구 운중로14번길 6, 1층 3호 (운남동) ", ,2025-06-09,2025-06-12 04:12:23,인천광역시 중구 운중로14번길 6/1층 3호 (운남동)
일반음식점,한식,소담골,"인천광역시 중구 하늘달빛로 90-27, 1층 133호 (중산동) ", ,2025-06-09,2025-06-12 04:12:23,인천광역시 중구 하늘달빛로 90-27/1층 133호 (중산동)
일반음식점,기타,금강장례식장,"인천광역시 미추홀구 인주대로 452, 1층 일부호 (주안동) ", ,2025-06-05,2025-06-08 04:11:51,인천광역시 미추홀구 인주대로 452/1층 (주안동)
일반음식점,한식,(주)아워홈 T1점[4F 손수헌],"인천광역시 중구 공항로 272, 인천국제공항제1터미널 일반동 4층 (운서동) ",032-743-6670 ,2025-06-05,2025-06-08 04:11:38,인천광역시 중구 공항로 272 인천국제공항제1터미널 일반동 4층 (운서동)
일반음식점,기타,베르힐CC영종 직원식당,"인천광역시 중구 한상중앙로 66, 베르힐영종CC 클럽하우스 1층 (중산동) ", ,2025-06-05,2025-06-08 04:11:30,인천광역시 중구 한상중앙로 66 베르힐영종CC 클럽하우스 1층 (중산동)
일반음식점,기타,베르힐CC영종 스타트하우스,"인천광역시 중구 한상중앙로 66, 베르힐영종CC 클럽하우스 1층 (중산동) ",032-257-8082 ,2025-06-05,2025-06-27 04:12:17,인천광역시 중구 한상중앙로 66 베르힐영종CC 클럽하우스 1층 (중산동)
일반음식점,기타,베르힐CC영종 클럽하우스,"인천광역시 중구 한상중앙로 66, 베르힐 영종CC 클럽하우스 2층 (중산동) ", ,2025-06-05,2025-06-08 04:11:30,인천광역시 중구 한상중앙로 66 베르힐 영종CC 클럽하우스 2층 (중산동)
일반음식점,한식,간성순대국전문점,"인천광역시 중구 햇내로안길 22-5, 101호 (운서동) ",070-8780-8090 ,2025-06-05,2025-06-08 04:11:30,인천광역시 중구 햇내로안길 22-5/101호 (운서동)
일반음식점,호프/통닭,보드람치킨 학익점,"인천광역시 미추홀구 학익로80번길 11, 361동 1층 C-101호 (학익동, 시티오씨엘 3단지) ", ,2025-06-05,2025-06-12 04:14:36,인천광역시 미추홀구 학익로80번길 11/361동 1층 C-101호 (학익동 시티오씨엘 3단지)
일반음식점,한식,더(THE)덮밥,"인천광역시 부평구 충선로203번길 40, C＆C로데오Ⅰ 207, 208호 (삼산동) ", ,2025-06-05,2025-06-08 04:10:49,인천광역시 부평구 충선로203번길 40 C＆C로데오Ⅰ 207/208호 (삼산동)
일반음식점,기타,라푸하우스,"인천광역시 미추홀구 석정로 41, 4층 (숭의동) ", ,2025-06-05,2025-06-08 04:10:48,인천광역시 미추홀구 석정로 41/4층 (숭의동)
일반음식점,식육(숯불구이),마포육곳간 (루원시티점),"인천광역시 서구 염곡로464번길 24, 218호,219호,220호,221호,222호 (가정동) ", ,2025-06-05,2025-06-08 04:10:47,인천광역시 서구 염곡로464번길 24/218호/219호/220호/221호/222호 (가정동)
일반음식점,한식,더밥상 인천직영점,"인천광역시 서구 염곡로498번안길 11-16, 1층 일부호(102호 일부) (가정동) ", ,2025-06-05,2025-06-08 04:10:47,인천광역시 서구 염곡로498번안길 11-16/1층 (102호 ) (가정동)
일반음식점,한식,바다양푼이동태탕(고잔점),"인천광역시 남동구 앵고개로 712, 석준빌딩 1층 일부(102)호 (고잔동) ", ,2025-06-05,2025-06-08 04:10:42,인천광역시 남동구 앵고개로 712 석준빌딩 1층 (102)호 (고잔동)
일반음식점,분식,오공만두,"인천광역시 남동구 용천로11번길 44-9, 1층 일부(101)호 (구월동) ", ,2025-06-05,2025-06-08 04:10:42,인천광역시 남동구 용천로11번길 44-9/1층 (101)호 (구월동)
일반음식점,일식,하이불로,"인천광역시 서구 검단로744번1길 20, 1층 일부(102호)호 (불로동) ", ,2025-06-04,2025-06-06 04:11:10,인천광역시 서구 검단로744번1길 20/1층 (102호)호 (불로동)
일반음식점,기타,오적회관 검단신도시점,"인천광역시 서구 바리미로5번길 8, 검단골든스퀘어 107,108호 (원당동) ", ,2025-06-04,2025-06-06 04:11:04,인천광역시 서구 바리미로5번길 8 검단골든스퀘어 107/108호 (원당동)
일반음식점,일식,서민 초밥,"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 102동 지상1층 147호 (송도동) ", ,2025-06-04,2025-06-06 04:11:01,인천광역시 연수구 하모니로138번길 11 송도캐슬센트럴파크 102동 지상1층 147호 (송도동)
일반음식점,한식,소문,"인천광역시 미추홀구 학익로80번길 11, 361동 2층 B-220호 (학익동, 시티오씨엘 3단지) ", ,2025-06-04,2025-06-06 04:10:58,인천광역시 미추홀구 학익로80번길 11/361동 2층 B-220호 (학익동 시티오씨엘 3단지)
일반음식점,기타,브뤼셀프라이(BRUSSELS FRIES),"인천광역시 미추홀구 연남로 35, 인천종합터미널,롯데백화점 지하 1층 일부호 (관교동) ", ,2025-06-04,2025-06-06 04:10:58,인천광역시 미추홀구 연남로 35 인천종합터미널 롯데백화점 지하 1층 (관교동)
일반음식점,한식,서대문김치찜&김치찌개(동인천점),"인천광역시 중구 차이나타운로 5-2, 1층 (송월동3가) ", ,2025-06-04,2025-06-06 04:10:56,인천광역시 중구 차이나타운로 5-2/1층 (송월동3가)
일반음식점,한식,마미 묵은지 김치찜,"인천광역시 남동구 구월말로 113-1, 1층 일부호 (만수동) ", ,2025-06-04,2025-06-06 04:10:38,인천광역시 남동구 구월말로 113-1/1층 (만수동)
일반음식점,중국식,CHUUKA(츄카),"인천광역시 서구 원당대로 966, 2층 225호 (당하동, 금강펜테리움더시글로1차) ", ,2025-06-02,2025-06-04 04:11:41,인천광역시 서구 원당대로 966/2층 225호 (당하동 금강펜테리움더시글로1차)
일반음식점,한식,청라순대 인천루원시티본점,"인천광역시 서구 봉오재3로 100, 금강하이프라자 1층 106호 (가정동) ", ,2025-06-02,2025-06-04 04:11:41,인천광역시 서구 봉오재3로 100 금강하이프라자 1층 106호 (가정동)
일반음식점,기타,쎄라비,"인천광역시 서구 청라커낼로260번길 27, 청라한신더휴커낼웨이 1층 121호 (청라동) ", ,2025-06-02,2025-06-04 04:11:41,인천광역시 서구 청라커낼로260번길 27 청라한신더휴커낼웨이 1층 121호 (청라동)
일반음식점,기타,향래원마라탕,"인천광역시 서구 옥빛로 6, 서인천농협 청라중앙지점 1층 일부호 (청라동) ", ,2025-06-02,2025-06-04 04:11:41,인천광역시 서구 옥빛로 6 서인천농협 청라중앙지점 1층 (청라동)
일반음식점,기타,캐나다 핫도그,"인천광역시 연수구 센트럴로 415, 힐스테이트 송도 더테라스 판매시설동 143호 (송도동) ", ,2025-06-02,2025-06-04 04:11:05,인천광역시 연수구 센트럴로 415 힐스테이트 송도 더테라스 판매시설동 143호 (송도동)
일반음식점,분식,짱분식,"인천광역시 연수구 인천타워대로197번길 16, 리치센트럴 지상1층 158호 (송도동) ", ,2025-06-02,2025-06-04 04:11:05,인천광역시 연수구 인천타워대로197번길 16 리치센트럴 지상1층 158호 (송도동)
일반음식점,감성주점,초록,"인천광역시 연수구 센트럴로 313, 송도씨워크인테라스한라 A406호 (송도동) ", ,2025-06-02,2025-06-20 04:12:08,인천광역시 연수구 센트럴로 313 송도씨워크인테라스한라 A406호 (송도동)
일반음식점,감성주점,노랑,"인천광역시 연수구 센트럴로 313, 송도씨워크인테라스한라 A407호 (송도동) ", ,2025-06-02,2025-06-20 04:12:08,인천광역시 연수구 센트럴로 313 송도씨워크인테라스한라 A407호 (송도동)
일반음식점,감성주점,주황,"인천광역시 연수구 센트럴로 313, 송도씨워크인테라스한라 A408호 (송도동) ", ,2025-06-02,2025-06-20 04:12:08,인천광역시 연수구 센트럴로 313 송도씨워크인테라스한라 A408호 (송도동)
일반음식점,감성주점,빨강,"인천광역시 연수구 센트럴로 313, 송도씨워크인테라스한라 A409호 (송도동) ", ,2025-06-02,2025-06-20 04:12:08,인천광역시 연수구 센트럴로 313 송도씨워크인테라스한라 A409호 (송도동)
일반음식점,"외국음식전문점(인도,태국등)",하이 타코코,"인천광역시 남동구 하촌로 28-14, 1층 102호 (만수동, 삼보아파트) ", ,2025-06-02,2025-06-04 04:10:49,인천광역시 남동구 하촌로 28-14/1층 102호 (만수동 삼보아파트)
일반음식점,호프/통닭,오비(OB) 광장,"인천광역시 남동구 경인로644번길 12, 1층 일부호 (간석동) ", ,2025-06-02,2025-06-04 04:10:49,인천광역시 남동구 경인로644번길 12/1층 (간석동)
일반음식점,한식,꼭 한번 가고싶은 집,"인천광역시 동구 샛골로162번길 5, 1층 일부호 (송림동) ", ,2025-06-02,2025-06-04 04:10:45,인천광역시 동구 샛골로162번길 5/1층 (송림동)
일반음식점,분식,분식84,"인천광역시 서구 보듬로 158, 블루텍 1층 미플존116호 (오류동) ", ,2025-05-30,2025-06-01 04:11:37,인천광역시 서구 보듬로 158 블루텍 1층 미플존116호 (오류동)
일반음식점,"외국음식전문점(인도,태국등)",사이공쌀국수,"인천광역시 서구 검단로502번길 18, 103호 (마전동, 제일빌딩) ", ,2025-05-30,2025-06-01 04:11:33,인천광역시 서구 검단로502번길 18/103호 (마전동 제일빌딩)
일반음식점,감성주점,조그만집,"인천광역시 서구 바리미로5번길 16, 다승프라자1 112호 (원당동) ", ,2025-05-30,2025-06-01 04:11:33,인천광역시 서구 바리미로5번길 16 다승프라자1 112호 (원당동)
일반음식점,한식,오른손김밥,"인천광역시 서구 용해로 20, 114동 1층 105호 (불로동, 힐스테이트검단포레스트) ", ,2025-05-30,2025-06-01 04:11:33,인천광역시 서구 용해로 20/114동 1층 105호 (불로동 힐스테이트검단포레스트)
일반음식점,기타,What's u coffee(왓츄커피),"인천광역시 서구 검암로30번길 21, 1층 일부호 (검암동) ", ,2025-05-30,2025-06-01 04:11:33,인천광역시 서구 검암로30번길 21/1층 (검암동)
일반음식점,기타,워터블룸,"인천광역시 서구 서곶로 45, 근린생활시설동 지하1층 B028,B029호 (가정동, 루원 린스트라우스 더 린시티) ", ,2025-05-30,2025-06-01 04:11:33,인천광역시 서구 서곶로 45 근린생활시설동 지하1층 B028 B029호 (가정동 루원 린스트라우스 더 린시티)
일반음식점,한식,맛나,"인천광역시 동구 방축로83번길 23, 인천산업용품유통단지 B동 B10호 (송림동) ", ,2025-05-30,2025-06-01 04:11:22,인천광역시 동구 방축로83번길 23 인천산업용품유통단지 B동 B10호 (송림동)
일반음식점,식육(숯불구이),원돌삼,"인천광역시 남동구 인하로511번길 10-12, 1층 전체호 (구월동) ", ,2025-05-30,2025-06-01 04:11:20,인천광역시 남동구 인하로511번길 10-12/1층 전체호 (구월동)
일반음식점,감성주점,남색,"인천광역시 연수구 센트럴로 313, 송도씨워크인테라스한라 A404호 (송도동) ", ,2025-05-30,2025-06-20 04:12:08,인천광역시 연수구 센트럴로 313 송도씨워크인테라스한라 A404호 (송도동)
일반음식점,한식,본죽&비빔밥 cafe 영종운서넙디점,"인천광역시 중구 영종대로327번길 4, 어울림프라자 104호 일부, 105호 (운서동) ",032-746-7717 ,2025-05-30,2025-06-01 04:10:58,인천광역시 중구 영종대로327번길 4 어울림프라자 104호 /105호 (운서동)
일반음식점,한식,평창곤드레밥상,"인천광역시 서구 원적로 141-8, 1층, 2층 (가좌동) ", ,2025-05-29,2025-05-31 04:11:03,인천광역시 서구 원적로 141-8/1층/2층 (가좌동)
일반음식점,한식,형제에프앤비,"인천광역시 서구 청라커낼로260번길 11, 진성프라자 121호 일부호 (청라동) ", ,2025-05-29,2025-05-31 04:11:03,인천광역시 서구 청라커낼로260번길 11 진성프라자 121호 (청라동)
일반음식점,식육(숯불구이),누구나홀딱반한닭 인천서창점,"인천광역시 남동구 서창남로 45, 로데오프라자 1층 115호, 116호 (서창동) ", ,2025-05-29,2025-05-31 04:11:01,인천광역시 남동구 서창남로 45 로데오프라자 1층 115호/116호 (서창동)
일반음식점,기타,헤스키컴퍼니 주식회사,"인천광역시 남동구 인하로507번길 9, 하나빌딩 지하1층 B01호 (구월동) ", ,2025-05-29,2025-05-31 04:11:01,인천광역시 남동구 인하로507번길 9 하나빌딩 지하1층 B01호 (구월동)
일반음식점,한식,보쌈백프로루원직영점,"인천광역시 서구 율도로77번길 41, 1층 일부호 (신현동) ", ,2025-05-29,2025-05-31 04:10:58,인천광역시 서구 율도로77번길 41/1층 (신현동)
일반음식점,한식,대파꽃,"인천광역시 계양구 안남로 578, A동 1층 105호 (효성동) ", ,2025-05-29,2025-05-31 04:10:58,인천광역시 계양구 안남로 578 A동 1층 105호 (효성동)
일반음식점,식육(숯불구이),화담,"인천광역시 계양구 경명대로 1077, 로얄프라자 2층 203, 204호 (계산동) ",032-719-7899 ,2025-05-29,2025-05-31 04:10:58,인천광역시 계양구 경명대로 1077 로얄프라자 2층 203/204호 (계산동)
일반음식점,냉면집,냉면쟁이고기꾼 미추홀점,"인천광역시 미추홀구 인하로 191, 1층 좌측호 (주안동) ", ,2025-05-29,2025-05-31 04:10:49,인천광역시 미추홀구 인하로 191/1층 (주안동)
일반음식점,호프/통닭,신기 치킨왕,"인천광역시 미추홀구 미추홀대로 559, 1층 3호 (주안동, 남부종합상가) ", ,2025-05-29,2025-05-31 04:10:49,인천광역시 미추홀구 미추홀대로 559/1층 3호 (주안동 남부종합상가)
일반음식점,한식,제주돔베옥,"인천광역시 중구 제2터미널대로 446, 인천국제공항제2교통센터 지하1층 (운서동) ", ,2025-05-29,2025-05-31 04:10:43,인천광역시 중구 제2터미널대로 446 인천국제공항제2교통센터 지하1층 (운서동)
일반음식점,기타,하루의조각,"인천광역시 부평구 경원대로1344번길 34, e편한세상시티부평역 3층 360호 (부평동) ", ,2025-05-29,2025-05-31 04:10:39,인천광역시 부평구 경원대로1344번길 34 e편한세상시티부평역 3층 360호 (부평동)
일반음식점,한식,진아구찜·명태조림 부평점,"인천광역시 부평구 동수로 54, 3층 (부평동) ", ,2025-05-29,2025-05-31 04:10:39,인천광역시 부평구 동수로 54/3층 (부평동)
일반음식점,중국식,빡빡이양꼬치 부평본점,"인천광역시 부평구 장제로 214, 1층 일부 (부평동) ", ,2025-05-29,2025-05-31 04:10:39,인천광역시 부평구 장제로 214/1층 (부평동)
일반음식점,기타,탐나커피,"인천광역시 남동구 소래로669번길 51, 102호 (만수동) ", ,2025-05-28,2025-05-30 04:11:36,인천광역시 남동구 소래로669번길 51/102호 (만수동)
